cluster	status	loglr	df	p	p.adjust	genes
chr6:clu_208_-	Not enough valid samples	NA	NA	NA	NA	ECI2
chr6:clu_209_-	Success	3.0218390269801	1	0.0139561787383361	0.27334404511328	TXNDC5,BLOC1S5-TXNDC5
chr6:clu_21_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	BTN3A2
chr6:clu_210_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MAK
chr6:clu_211_-	Not enough valid samples	NA	NA	NA	NA	MAK
chr6:clu_212_-	Not enough valid samples	NA	NA	NA	NA	NEDD9
chr6:clu_213_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TBC1D7
chr6:clu_214_-	Success	6.03476115050262	4	0.0168416985353263	0.281464002919152	RANBP9
chr6:clu_215_-	Success	1.41894958011449	2	0.241968051505136	0.60186343584945	DTNBP1
chr6:clu_216_-	Success	0.0129481443762529	1	0.872153859007932	0.941702909004948	DTNBP1
chr6:clu_217_-	Not enough valid samples	NA	NA	NA	NA	ATXN1
chr6:clu_218_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NUP153
chr6:clu_219_-	Success	2.1957628491931	1	0.0361179786276964	0.343712433118484	NUP153
chr6:clu_22_+	Success	1.01598552911548	2	0.362045447623443	0.690149134532188	BTN3A1
chr6:clu_220_-	Success	0.428095679772468	4	0.930760006334308	0.968875425696229	NUP153
chr6:clu_221_-	Success	0.264638375648246	2	0.767483440500819	0.894688007544627	NUP153
chr6:clu_222_-	Success	0.650902950114414	3	0.728704292079952	0.874900084130262	KIF13A
chr6:clu_223_-	Success	2.27790250442831	4	0.335981638798797	0.674791055305765	KIF13A
chr6:clu_224_-	Not enough valid samples	NA	NA	NA	NA	TPMT
chr6:clu_225_-	Success	0.413175208600819	2	0.661546364060338	0.840266194114692	DEK
chr6:clu_226_-	Not enough valid samples	NA	NA	NA	NA	FAM65B
chr6:clu_227_-	Not enough valid samples	NA	NA	NA	NA	FAM65B
chr6:clu_228_-	Success	2.29017251175992	2	0.101248993705102	0.472524985370567	FAM65B
chr6:clu_229_-	Not enough valid samples	NA	NA	NA	NA	HIST1H3D
chr6:clu_23_+	Success	0.162265252687973	2	0.850215652640212	0.932287521320383	BTN3A1,BTN3A3
chr6:clu_230_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_231_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr6:clu_232_-	Success	0.40788950908572	1	0.36641717927254	0.692022514841335	NA
chr6:clu_233_-	Success	0.530250974241937	2	0.588457263528284	0.807011984604886	GNL1
chr6:clu_234_-	Success	1.27604726840923	2	0.279138482178258	0.632898006992075	PPP1R10
chr6:clu_235_-	Success	3.39917525799103	3	0.078610447902146	0.430835204865609	MDC1
chr6:clu_236_-	Success	1.90186690639712	2	0.149289649097182	0.52247094635273	FLOT1
chr6:clu_237_-	Success	2.77439183314254	6	0.475580255925551	0.753325205543698	FLOT1
chr6:clu_238_-	Success	0.364070359704783	6	0.993863501966809	0.997985847965714	HLA-C,HLA-B
chr6:clu_239_-	Success	0.972785009663312	2	0.378028756952122	0.69701763732026	HLA-C,HLA-B
chr6:clu_24_+	Success	2.05358608425365	2	0.128274076154008	0.503106827362511	BTN2A1
chr6:clu_240_-	Success	0.341679500550072	1	0.408432458388812	0.71347021654403	HLA-C,HLA-B
chr6:clu_241_-	Success	3.03584615461125	2	0.0480340014832571	0.374801887471649	DDX39B,ATP6V1G2-DDX39B
chr6:clu_242_-	Success	1.62468440801237	1	0.0714509674034208	0.421519246770664	DDX39B,ATP6V1G2-DDX39B
chr6:clu_243_-	Success	2.69928619616871	4	0.24878994943755	0.607762330864541	DDX39B,ATP6V1G2-DDX39B
chr6:clu_244_-	Not enough valid samples	NA	NA	NA	NA	LTB
chr6:clu_245_-	Success	0.658909347626377	2	0.517415347141432	0.77416358907264	BAG6
chr6:clu_246_-	Success	2.10613236233118	1	0.0401327215917461	0.355358441531114	BAG6
chr6:clu_247_-	Not enough valid samples	NA	NA	NA	NA	BAG6
chr6:clu_248_-	Success	0.132571916992447	2	0.875839944066561	0.944572458995355	BAG6
chr6:clu_249_-	Success	8.4805080600795	4	0.00196695198053378	0.16214063623319	BAG6
chr6:clu_25_+	Success	0.156306020477757	2	0.855297411795677	0.934835013788502	BTN2A1
chr6:clu_250_-	Success	1.6401452357544	2	0.193951871498863	0.571571630040975	ABHD16A,XXbac-BPG32J3.20
chr6:clu_251_-	Success	1.73183084572582	1	0.0627312518095425	0.409262712340331	VARS
chr6:clu_252_-	Success	0.138556089514168	1	0.598600274096758	0.810323552624916	NEU1
chr6:clu_253_-	Success	3.76448239549603	2	0.0231796069997485	0.301912334712634	NEU1
chr6:clu_254_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	DXO
chr6:clu_255_-	Success	0.707659132869878	2	0.492796419275454	0.761753459213115	ATF6B
chr6:clu_256_-	Success	0.00379492831723383	2	0.996212263323103	0.998503911644911	ATF6B
chr6:clu_257_-	Success	1.32824194282603	2	0.264942636404562	0.622356369977751	ATF6B
chr6:clu_258_-	Success	0.142396521954595	1	0.593576757041041	0.808940620632339	ATF6B
chr6:clu_259_-	Success	0.369694369881813	1	0.389856756934232	0.704716553281447	AGER
chr6:clu_26_+	Success	0.456847741728126	1	0.339135795841537	0.675009140547566	HLA-F
chr6:clu_260_-	Not enough valid samples	NA	NA	NA	NA	AGER
chr6:clu_261_-	Not enough valid samples	NA	NA	NA	NA	AGER
chr6:clu_262_-	Success	1.36777964063413	3	0.434218151258638	0.726808521881683	GPSM3
chr6:clu_263_-	Success	2.49199467007611	1	0.0255829245627444	0.312111679665482	HLA-DRB1
chr6:clu_264_-	Not enough valid samples	NA	NA	NA	NA	HLA-DQB1
chr6:clu_265_-	Not enough valid samples	NA	NA	NA	NA	HLA-DQB1
chr6:clu_266_-	Success	0.021263245788532	1	0.836619438608164	0.9264782530888	XXbac-BPG246D15.9,TAP2
chr6:clu_267_-	Success	0.197236075295336	1	0.529957967033199	0.780474475356939	PSMB8
chr6:clu_268_-	Success	0.913195424702735	2	0.401240041032457	0.710214433677053	TAP1
chr6:clu_269_-	Success	0.0416235812440391	2	0.959230785082588	0.982917485134182	TAP1
chr6:clu_27_+	Success	0.962322249645695	3	0.588193361016479	0.806832242269452	HLA-F
chr6:clu_270_-	Success	0.258181097597515	1	0.472397604769452	0.751010004976194	HLA-DMA
chr6:clu_271_-	Success	0.318998703596549	1	0.424436896657184	0.72424454439093	RXRB
chr6:clu_272_-	Success	1.6948339913165	2	0.183629710624055	0.562393132262776	RGL2
chr6:clu_273_-	Success	0.601044618846885	1	0.272904506518395	0.630813751330886	NUDT3,RPS10-NUDT3
chr6:clu_274_-	Success	2.16148743629867	2	0.115153709780149	0.486452652118357	C6orf106
chr6:clu_275_-	Success	1.25253106611419	1	0.113481009203841	0.483403740323626	TAF11
chr6:clu_276_-	Success	0.708089497719982	1	0.234033346919999	0.599384754473167	FKBP5
chr6:clu_277_-	Success	0.517145001289236	2	0.596220328649417	0.81018998993916	SRPK1
chr6:clu_278_-	Success	0.620342811053774	2	0.537760055900998	0.785897542164851	SRPK1
chr6:clu_279_-	Success	0.0239409235339423	1	0.826790881356909	0.921845772092483	SRPK1
chr6:clu_28_+	Success	0.139370540740856	2	0.869905633253841	0.940688594725834	HLA-H,HLA-A
chr6:clu_280_-	Success	2.50546312529622	1	0.0251878272288486	0.30959091014188	SRPK1
chr6:clu_281_-	Success	1.00916076655699	3	0.568612723609184	0.796449509532956	STK38
chr6:clu_282_-	Success	2.87220001246138	1	0.0165413044494112	0.281464002919152	MTCH1
chr6:clu_283_-	Success	0.142356612654339	2	0.867311906928939	0.939795225798191	MTCH1
chr6:clu_284_-	Not enough valid samples	NA	NA	NA	NA	OARD1
chr6:clu_285_-	Not enough valid samples	NA	NA	NA	NA	TREML1
chr6:clu_286_-	Not enough valid samples	NA	NA	NA	NA	TREM1
chr6:clu_287_-	Not enough valid samples	NA	NA	NA	NA	TREM1
chr6:clu_288_-	Success	1.45320401570137	1	0.0882281753964661	0.452262075561717	TRERF1
chr6:clu_289_-	Success	0.022348211310657	1	0.832563230789741	0.924228518256127	GTPBP2
chr6:clu_29_+	Success	3.58815107849659	9	0.618769572274901	0.818272924983714	HLA-A,HLA-J
chr6:clu_290_-	Success	0.751122194436221	1	0.220326348736553	0.58715191231672	NFKBIE
chr6:clu_291_-	Success	1.13318700212062	4	0.686897707290058	0.852334421169518	NFKBIE
chr6:clu_292_-	Success	1.33595230955848	1	0.10213373235366	0.473437518293053	RHAG
chr6:clu_293_-	Success	0.224177296511129	1	0.503117369310847	0.767960651592673	RHAG
chr6:clu_294_-	Success	0.0398908273716074	1	0.777593523740667	0.899402686843965	MCM3
chr6:clu_295_-	Success	1.63995724725925	2	0.193988335646632	0.571571630040975	ICK
chr6:clu_296_-	Success	1.9794499937174	1	0.0466241617404362	0.372926535321527	ELOVL5
chr6:clu_297_-	Success	4.42190756930358	6	0.182554203770372	0.561563612203362	GCLC
chr6:clu_298_-	Not enough valid samples	NA	NA	NA	NA	LMBRD1
chr6:clu_299_-	Success	0.223852433007664	1	0.503426896773725	0.767960651592673	LMBRD1
chr6:clu_3_+	Not enough valid samples	NA	NA	NA	NA	NQO2
chr6:clu_30_+	Not enough valid samples	NA	NA	NA	NA	HLA-H
chr6:clu_300_-	Not enough valid samples	NA	NA	NA	NA	EEF1A1
chr6:clu_301_-	Success	1.43229057484157	1	0.0905492787802668	0.45597915704227	PHIP
chr6:clu_302_-	Success	0.186583127008703	1	0.541283426717191	0.78678186581	PHIP
chr6:clu_303_-	Success	0.0623877036181284	2	0.939518561424958	0.972025648692714	PHIP
chr6:clu_304_-	Success	0.715062415435114	1	0.231744067102876	0.59849229861454	PHIP
chr6:clu_305_-	Success	0.351995654311224	1	0.401445797921062	0.710214433677053	PHIP
chr6:clu_306_-	Not enough valid samples	NA	NA	NA	NA	PHIP
chr6:clu_307_-	Success	0.500087870575271	1	0.317267987385688	0.665986284764449	HMGN3
chr6:clu_308_-	Success	0.0560774354681826	2	0.945465920459496	0.974876872298829	SNX14
chr6:clu_309_-	Success	1.16869273664929	2	0.31077293790752	0.660216976379801	SNX14
chr6:clu_31_+	Success	0.154783934586604	1	0.577945479186176	0.800907388148285	TRIM39-RPP21,RPP21
chr6:clu_310_-	Success	0.440832436460994	2	0.643500524764787	0.831134812815956	SNX14,RP11-321N4.5
chr6:clu_311_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SNX14
chr6:clu_312_-	Success	0.361732613773938	2	0.696468569049091	0.857927760743024	SYNCRIP
chr6:clu_313_-	Not enough valid samples	NA	NA	NA	NA	SYNCRIP
chr6:clu_314_-	Success	2.9479197170831	2	0.0524487006752199	0.38035332088676	RARS2
chr6:clu_315_-	Success	1.11710148550713	1	0.134986214247855	0.510803912476375	RARS2
chr6:clu_316_-	Success	1.61198306721477	1	0.0725676062583703	0.424384389993381	RARS2
chr6:clu_317_-	Success	1.22496771492479	3	0.484406850856759	0.758721692573129	UBE2J1
chr6:clu_318_-	Success	0.717512623684343	2	0.487964499020362	0.759720123538592	MDN1
chr6:clu_319_-	Success	0.23513116439625	2	0.790467161680783	0.904354273087837	MAP3K7
chr6:clu_32_+	Success	2.16896701145902	2	0.114295622019211	0.484842346534901	HLA-E
chr6:clu_320_-	Success	1.09297897138927	1	0.139274386689531	0.514754556879358	MAP3K7
chr6:clu_321_-	Not enough valid samples	NA	NA	NA	NA	MMS22L
chr6:clu_322_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MMS22L
chr6:clu_323_-	Success	0.711057184273727	2	0.491124713590612	0.761453675048193	FBXL4
chr6:clu_324_-	Not enough valid samples	NA	NA	NA	NA	FBXL4
chr6:clu_325_-	Success	2.10898044864854	1	0.0399982010115718	0.355358441531114	PNISR
chr6:clu_326_-	Not enough valid samples	NA	NA	NA	NA	PNISR
chr6:clu_327_-	Success	3.16745715669811	2	0.0421105423849333	0.358958878041586	PNISR
chr6:clu_328_-	Success	0.0836027581052008	1	0.682607389895473	0.849950005789423	CCNC
chr6:clu_329_-	Success	0.776193756950306	3	0.670233150696491	0.842603064378072	ASCC3
chr6:clu_33_+	Success	6.17566653648828	5	0.0302782738607597	0.321772596778109	HLA-E
chr6:clu_330_-	Not enough valid samples	NA	NA	NA	NA	HACE1
chr6:clu_331_-	Success	0.39373273654212	1	0.37486761270612	0.695712714330235	SEC63
chr6:clu_332_-	Success	0.307153467687726	1	0.433170766066919	0.726669961266476	SEC63
chr6:clu_333_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	SEC63
chr6:clu_334_-	Success	4.30943864176334	3	0.0348116995068901	0.341803019533927	SNX3
chr6:clu_335_-	Success	0.00431715840625202	1	0.925966302794764	0.967042262483879	SNX3
chr6:clu_336_-	Not enough valid samples	NA	NA	NA	NA	SESN1
chr6:clu_337_-	Success	0.875652467927921	2	0.416590119293086	0.71963795532446	CD164
chr6:clu_338_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MICAL1
chr6:clu_339_-	Success	0.446176544564651	2	0.640070761072344	0.829822430696035	MICAL1
chr6:clu_34_+	Success	1.57263666312974	3	0.369764671634712	0.69373650101802	ABCF1
chr6:clu_340_-	Success	1.24153179627797	2	0.288941279603365	0.641963007132531	MICAL1
chr6:clu_341_-	Not enough valid samples	NA	NA	NA	NA	MICAL1
chr6:clu_342_-	Success	0.376460429486542	3	0.860691341546387	0.937371395006777	CDK19
chr6:clu_343_-	Success	2.34946002041096	2	0.0954206735228456	0.467522978706312	CDK19
chr6:clu_344_-	Not enough valid samples	NA	NA	NA	NA	CDK19
chr6:clu_345_-	Not enough valid samples	NA	NA	NA	NA	REV3L
chr6:clu_346_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FYN
chr6:clu_347_-	Success	1.06431941887604	2	0.344962549893556	0.677922536839784	TUBE1
chr6:clu_348_-	Success	0.0925634295786324	1	0.667003823075063	0.841862884493665	MAN1A1
chr6:clu_349_-	Success	0.739344035111571	4	0.830409784072168	0.92296407818751	MAN1A1
chr6:clu_35_+	Success	2.11781809682134	2	0.120293811828538	0.495886500331	ABCF1
chr6:clu_350_-	Success	1.62896986378837	2	0.196131512270186	0.572486490666933	SERINC1
chr6:clu_351_-	Success	1.00047627192532	2	0.367704272239043	0.692924331374161	HDDC2
chr6:clu_352_-	Success	0.221433475750416	2	0.801369230861477	0.908671213779882	ECHDC1
chr6:clu_353_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	EPB41L2
chr6:clu_354_-	Not enough valid samples	NA	NA	NA	NA	MED23
chr6:clu_355_-	Success	2.96612351051624	2	0.0515025730452798	0.379885968048617	MED23
chr6:clu_356_-	Success	2.38918802202465	2	0.0917041153769809	0.457770134042212	MED23
chr6:clu_357_-	Success	0.508221656992419	2	0.601564416023838	0.81189829336871	STX7
chr6:clu_358_-	Not enough valid samples	NA	NA	NA	NA	VNN1
chr6:clu_359_-	Not enough valid samples	NA	NA	NA	NA	VNN3
chr6:clu_36_+	Success	0.592153184715073	1	0.276481044871394	0.632898006992075	ABCF1
chr6:clu_360_-	Not enough valid samples	NA	NA	NA	NA	VNN2
chr6:clu_361_-	Success	0.595073902522472	4	0.879718038639602	0.945766661209301	VNN2
chr6:clu_362_-	Not enough valid samples	NA	NA	NA	NA	SLC18B1
chr6:clu_363_-	Success	0.836702512200645	2	0.433136433281067	0.726669961266476	SGK1
chr6:clu_364_-	Success	1.34193489596601	3	0.442975417671779	0.732621539849814	SGK1
chr6:clu_365_-	Not enough valid samples	NA	NA	NA	NA	SGK1
chr6:clu_366_-	Success	0.149651149691806	2	0.86100828704658	0.937381858108894	HBS1L
chr6:clu_367_-	Success	1.18085717441721	1	0.124345472713876	0.500214069398047	BCLAF1
chr6:clu_368_-	Not enough valid samples	NA	NA	NA	NA	BCLAF1
chr6:clu_369_-	Not enough valid samples	NA	NA	NA	NA	MAP3K5
chr6:clu_37_+	Success	0.856097261034847	2	0.424816800330917	0.72424454439093	ABCF1
chr6:clu_370_-	Success	0.905982504762903	1	0.178272688187595	0.559214511944202	MAP3K5
chr6:clu_371_-	Success	0.0791235836251758	1	0.690775460894762	0.85436543216911	REPS1
chr6:clu_372_-	Success	2.02021020390714	2	0.132627583313589	0.507477736241433	REPS1
chr6:clu_373_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ADAT2
chr6:clu_374_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PLAGL1
chr6:clu_375_-	Not enough valid samples	NA	NA	NA	NA	PPIL4
chr6:clu_376_-	Not enough valid samples	NA	NA	NA	NA	SYNE1
chr6:clu_377_-	Success	0.566943989150559	3	0.768900324284741	0.895264741007238	SYNE1
chr6:clu_378_-	Success	0.150206391160765	1	0.583623759009253	0.80395925533688	SYNE1
chr6:clu_379_-	Not enough valid samples	NA	NA	NA	NA	SYNE1
chr6:clu_38_+	Success	1.97988936766689	1	0.046599828307147	0.372926535321527	ABCF1
chr6:clu_380_-	Not enough valid samples	NA	NA	NA	NA	SYNE1
chr6:clu_381_-	Not enough valid samples	NA	NA	NA	NA	SYNE1
chr6:clu_382_-	Not enough valid samples	NA	NA	NA	NA	SYNE1
chr6:clu_383_-	Not enough valid samples	NA	NA	NA	NA	SYNE1
chr6:clu_384_-	Not enough valid samples	NA	NA	NA	NA	SYNE1
chr6:clu_385_-	Success	1.27097316922345	2	0.28055845802593	0.633943019413376	SYNE1
chr6:clu_386_-	Success	3.02195853833382	4	0.19589243806833	0.57241216581714	TAGAP
chr6:clu_387_-	Success	4.18844140806686	4	0.0787081900140543	0.430835204865609	SOD2
chr6:clu_388_-	Success	0.00771038974016847	2	0.992319259064588	0.997059377416238	TCP1
chr6:clu_389_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AGPAT4
chr6:clu_39_+	Success	0.164817488643848	2	0.848048468440418	0.931533766034267	ABCF1
chr6:clu_390_-	Success	3.60504343729099	3	0.0654946579703933	0.41317296166169	RP11-514O12.4,RNASET2
chr6:clu_391_-	Success	0.144207367869967	2	0.86570820937718	0.939313425329206	RP11-514O12.4,RNASET2
chr6:clu_392_-	Success	0.586727312818084	2	0.556144396330914	0.790591071535942	RP11-514O12.4,RNASET2
chr6:clu_393_-	Success	0.58917884538667	1	0.277690590816	0.632898006992075	PDCD2
chr6:clu_4_+	Not enough valid samples	NA	NA	NA	NA	NQO2
chr6:clu_40_+	Success	24.0137419086968	11	1.41165265596793e-06	0.0035950620979007	LST1
chr6:clu_41_+	Success	0.103384696175681	1	0.649311391503648	0.834112726253426	AIF1
chr6:clu_42_+	Success	0.400242034146231	2	0.670157825327863	0.842603064378072	AIF1
chr6:clu_43_+	Success	1.4878383585019	2	0.225860357352521	0.591846521032807	PRRC2A
chr6:clu_44_+	Success	0.0428474780371175	1	0.769723179820431	0.895539080088619	PRRC2A
chr6:clu_45_+	Success	0.25863108393213	1	0.472011905571758	0.75076485409075	PRRC2A
chr6:clu_46_+	Success	0.375292074292503	1	0.38629134887982	0.701820811224402	PRRC2A
chr6:clu_47_+	Not enough valid samples	NA	NA	NA	NA	MPIG6B
chr6:clu_48_+	Success	1.11419987920851	2	0.328177755724662	0.670121684735654	C6orf48
chr6:clu_49_+	Success	3.15117064169993	2	0.0428019917312645	0.36141818496587	SKIV2L
chr6:clu_5_+	Not enough valid samples	NA	NA	NA	NA	GCNT2
chr6:clu_50_+	Not enough valid samples	NA	NA	NA	NA	SKIV2L
chr6:clu_51_+	Not enough valid samples	NA	NA	NA	NA	SKIV2L
chr6:clu_52_+	Not enough valid samples	NA	NA	NA	NA	CYP21A1P
chr6:clu_53_+	Success	2.95660856369011	2	0.0519949560735938	0.379993740991695	PPT2,PPT2-EGFL8
chr6:clu_54_+	Success	0.991657739928002	1	0.159041563171649	0.535975779073962	PPT2,PPT2-EGFL8
chr6:clu_55_+	Success	0.173297216553266	1	0.556047298769105	0.790591071535942	PPT2,PPT2-EGFL8
chr6:clu_56_+	Success	1.89928453588311	1	0.0512964029075167	0.379195426658412	HLA-DRA
chr6:clu_57_+	Success	3.67419328737196	4	0.118583645481609	0.493535610589598	BRD2
chr6:clu_58_+	Success	2.44290948327807	4	0.299215093088249	0.650125657375934	BRD2
chr6:clu_59_+	Not enough valid samples	NA	NA	NA	NA	RPS18
chr6:clu_6_+	Success	0.0975628589660289	1	0.658684331757048	0.839175944803257	TMEM14C
chr6:clu_60_+	Not enough valid samples	NA	NA	NA	NA	RPS18
chr6:clu_61_+	Success	0.137489762504117	2	0.871543272372149	0.941291423773036	PHF1
chr6:clu_62_+	Success	1.18221432706036	3	0.500290563053013	0.767111803027765	PHF1
chr6:clu_63_+	Not enough valid samples	NA	NA	NA	NA	SYNGAP1
chr6:clu_64_+	Not enough valid samples	NA	NA	NA	NA	SYNGAP1
chr6:clu_65_+	Not enough valid samples	NA	NA	NA	NA	SYNGAP1
chr6:clu_66_+	Not enough valid samples	NA	NA	NA	NA	SYNGAP1
chr6:clu_67_+	Not enough valid samples	NA	NA	NA	NA	SYNGAP1
chr6:clu_68_+	Success	0.109350327956008	1	0.640031741728417	0.829822430696035	HMGA1
chr6:clu_69_+	Success	5.58168847344496	5	0.0482352145880071	0.374901386543548	HMGA1
chr6:clu_7_+	Not enough valid samples	NA	NA	NA	NA	TMEM14B
chr6:clu_70_+	Success	0.842617188823397	2	0.430582132722084	0.726539421228503	SNRPC
chr6:clu_71_+	Success	0.817857880947486	2	0.441376122765018	0.731628899148536	ANKS1A
chr6:clu_72_+	Success	3.1965496265492	1	0.0114564831834208	0.258831657106915	ANKS1A
chr6:clu_73_+	Not enough valid samples	NA	NA	NA	NA	DEF6
chr6:clu_74_+	Success	0.013743737427717	1	0.868319484806755	0.939806397679419	MAPK14
chr6:clu_75_+	Success	0.867360855953052	1	0.187809012847951	0.566022538005681	MAPK14
chr6:clu_76_+	Success	0.00861431772307242	1	0.89557129712961	0.951905368965085	MAPK14
chr6:clu_77_+	Success	0.580310753216509	2	0.559724403378284	0.79273713968134	MAPK14
chr6:clu_78_+	Success	0.305206190420677	2	0.736971402281106	0.87871883383791	MAPK14
chr6:clu_79_+	Success	0.0783829953941222	2	0.924610237259208	0.96627076362535	MAPK14
chr6:clu_8_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HIVEP1
chr6:clu_80_+	Success	0.818534534426249	2	0.44107756509754	0.731332739085348	MAPK13
chr6:clu_81_+	Success	0.120210732762189	2	0.886733553215616	0.94860771206052	KCTD20
chr6:clu_82_+	Success	3.64875934310476	4	0.120976500010169	0.495889294876287	SRSF3
chr6:clu_83_+	Success	0.448321065020764	1	0.343683677965178	0.67720257673316	SRSF3
chr6:clu_84_+	Success	0.00320283861367443	1	0.936209041643019	0.970961492212844	CDKN1A
chr6:clu_85_+	Success	0.0158317100168404	1	0.858768383220665	0.936447468295684	C6orf89
chr6:clu_86_+	Success	1.83363212737041	1	0.0554911965365827	0.388304799132432	C6orf89
chr6:clu_87_+	Success	0.075252749688957	1	0.698052752347596	0.858598291994154	PIM1
chr6:clu_88_+	Success	3.66837422266849	4	0.119127212555035	0.49441098662471	TBC1D22B
chr6:clu_89_+	Not enough valid samples	NA	NA	NA	NA	RNF8
chr6:clu_9_+	Success	0.348678182185267	1	0.403673422431097	0.711218787388122	PHACTR1
chr6:clu_90_+	Success	0.12480250372505	2	0.882671209647442	0.946772354290381	ZFAND3
chr6:clu_91_+	Success	0.966406721136764	2	0.380447639399854	0.697774016036853	TSPO2
chr6:clu_92_+	Not enough valid samples	NA	NA	NA	NA	NFYA
chr6:clu_93_+	Not enough valid samples	NA	NA	NA	NA	NFYA
chr6:clu_94_+	Success	7.82387974499051	1	7.63029264120977e-05	0.0423134410103451	NFYA
chr6:clu_95_+	Not enough valid samples	NA	NA	NA	NA	FOXP4
chr6:clu_96_+	Success	0.849094922989934	2	0.427801950491766	0.726539421228503	RP11-298J23.10,TOMM6
chr6:clu_97_+	Success	0.382490340498293	2	0.682160480274951	0.849913997074592	UBR2
chr6:clu_98_+	Success	3.90515347582379	3	0.0500991641711298	0.379160243182868	UBR2
chr6:clu_99_+	Success	1.96286807726142	1	0.0475523667797751	0.374283144976295	UBR2
chr7:clu_1_+	Success	0.0293331893557252	2	0.971092852755651	0.987731032150095	SUN1,GET4
chr7:clu_10_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PMS2CL
chr7:clu_100_+	Success	1.62546487178922	1	0.0713829562358559	0.421519246770664	TRRAP
chr7:clu_101_+	Success	0.718708540616404	1	0.230557770553381	0.597960204241336	ARPC1B,RP5-900K19.2
chr7:clu_102_+	Not enough valid samples	NA	NA	NA	NA	CPSF4
chr7:clu_103_+	Success	2.62621793685685	2	0.0723515836899408	0.423962209902631	COPS6
chr7:clu_104_+	Not enough valid samples	NA	NA	NA	NA	STAG3L5P-PVRIG2P-PILRB,PILRB
chr7:clu_105_+	Not enough valid samples	NA	NA	NA	NA	PILRA
chr7:clu_106_+	Success	1.17628538851204	4	0.671214906524055	0.843165347981206	PILRA
chr7:clu_107_+	Success	2.08345903593454	5	0.525642834617362	0.77797958509015	PILRA
chr7:clu_108_+	Success	2.91149193299884	1	0.0158180883320734	0.281464002919152	SRRT
chr7:clu_109_+	Not enough valid samples	NA	NA	NA	NA	CUX1
chr7:clu_11_+	Not enough valid samples	NA	NA	NA	NA	GLCCI1
chr7:clu_110_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CUX1
chr7:clu_111_+	Not enough valid samples	NA	NA	NA	NA	SH2B2
chr7:clu_112_+	Success	1.84503083058553	5	0.594843628069886	0.809581912366422	RP11-163E9.2,PRKRIP1
chr7:clu_113_+	Not enough valid samples	NA	NA	NA	NA	ARMC10
chr7:clu_114_+	Success	0.161557024334968	2	0.850818012750657	0.932780351865386	PMPCB
chr7:clu_115_+	Success	2.52276262757277	5	0.410349546553918	0.714836777829676	KMT2E
chr7:clu_116_+	Success	1.48755875372376	3	0.395477498862259	0.708491260810507	KMT2E
chr7:clu_117_+	Not enough valid samples	NA	NA	NA	NA	KMT2E
chr7:clu_118_+	Success	0.735070818714661	1	0.225323347837665	0.591846521032807	KMT2E
chr7:clu_119_+	Success	0.669956982872009	3	0.719677631383087	0.869313574541947	KMT2E
chr7:clu_12_+	Not enough valid samples	NA	NA	NA	NA	PHF14
chr7:clu_120_+	Not enough valid samples	NA	NA	NA	NA	KMT2E
chr7:clu_121_+	Success	0.406774116102497	2	0.665794565588615	0.841480013612411	KMT2E
chr7:clu_122_+	Success	0.575385879698956	1	0.283387651631208	0.638119112200211	RINT1
chr7:clu_123_+	Success	0.358644415797812	1	0.397034664010264	0.708814288152188	PIK3CG
chr7:clu_124_+	Success	0.278851641737219	2	0.756652150487012	0.890201971411335	PRKAR2B
chr7:clu_125_+	Success	0.336190396873917	2	0.714487056762749	0.866795315753136	PRKAR2B
chr7:clu_126_+	Success	0.5785533376947	2	0.5607089365963	0.792922865055778	HBP1
chr7:clu_127_+	Not enough valid samples	NA	NA	NA	NA	BCAP29
chr7:clu_128_+	Success	5.13547132771316	3	0.016398016619306	0.281464002919152	CBLL1
chr7:clu_129_+	Success	4.81828376221529	4	0.0470154771612465	0.373387681644626	DLD
chr7:clu_13_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PHF14
chr7:clu_130_+	Success	2.776024460401	3	0.135558447641749	0.511652063046872	IFRD1
chr7:clu_131_+	Success	0.940324032371791	3	0.597544172878315	0.810323552624916	IFRD1
chr7:clu_132_+	Success	0.752596260765301	2	0.471141756626327	0.75018656105993	IFRD1
chr7:clu_133_+	Success	0.0132518471361323	1	0.870676260674117	0.940999787252059	CAPZA2
